priority,action_type,module_name,variable_name,recommended_action,reason,code_files,brief_files,notes
P2,briefed_not_implemented,labour,revenue_reality_context,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,revenue_reality_model_trust_state,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt | 15_MIRRA_REVENUE_REALITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | trust_state_field
P2,briefed_not_implemented,labour,revenue_reality_status,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt | 15_MIRRA_REVENUE_REALITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | status_field
P2,briefed_not_implemented,labour,revenue_reality_summary_cards,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,15_MIRRA_REVENUE_REALITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,source_trace,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,29_MIRRA_INTEGRATIONS_API_LAYER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,staff_types,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,07_MIRRA_LABOUR_MODULE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,subcontractor_consumption_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,22_MIRRA_SOQ_JOB_PO_LAYER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,subcontractor_variance_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,23_MIRRA_JOB_COSTING_PROFITABILITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,suggested_labour_category,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,29_MIRRA_INTEGRATIONS_API_LAYER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,suggested_sell_rate,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,19_MIRRA_RATE_BUILDER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,supplier_feedback_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,24_MIRRA_MODEL_FEEDBACK_LOOP_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,total_asset_cost_annual,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,total_assigned_labour_cost,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,total_assigned_labour_hours,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,total_available_asset_burden,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,total_available_labour_cost,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,total_available_labour_hours,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,total_business_overheads,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,total_cost_burden,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,07_MIRRA_LABOUR_MODULE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,total_non_productive_labour_cost,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,07_MIRRA_LABOUR_MODULE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,total_people_cost_annual,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,07_MIRRA_LABOUR_MODULE_v4.0_LOCKED.txt | 14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,total_remaining_labour_cost,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,total_remaining_labour_hours,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,total_staff_count,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,07_MIRRA_LABOUR_MODULE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,unassigned_productive_staff,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,07_MIRRA_LABOUR_MODULE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,unassigned_productive_staff_cost,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,07_MIRRA_LABOUR_MODULE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,unassigned_productive_staff_hours,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,07_MIRRA_LABOUR_MODULE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,warning_checks,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,10_MIRRA_MODULE_RECONCILIATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,labour,working_groups,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,model-readiness,business_modelling_model_trust_state,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,30_MIRRA_BUSINESS_MODELLING_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | trust_state_field
P2,briefed_not_implemented,model-readiness,business_modelling_scenario_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,30_MIRRA_BUSINESS_MODELLING_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,model-readiness,business_modelling_warning_count,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,30_MIRRA_BUSINESS_MODELLING_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,model-readiness,business_modelling_warnings,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,30_MIRRA_BUSINESS_MODELLING_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | warnings_field
P2,briefed_not_implemented,model-readiness,business_outcome_model_trust_state,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,20_MIRRA_BUSINESS_OUTCOME_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | trust_state_field
P2,briefed_not_implemented,model-readiness,business_outcome_warning_count,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,20_MIRRA_BUSINESS_OUTCOME_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,model-readiness,business_outcome_warnings,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,20_MIRRA_BUSINESS_OUTCOME_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | warnings_field
P2,briefed_not_implemented,model-readiness,business_summary_warning_count,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,model-readiness,business_summary_warnings,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | warnings_field
P2,briefed_not_implemented,model-readiness,cost_allocation_model_trust_state,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | trust_state_field
P2,briefed_not_implemented,model-readiness,cost_allocation_status,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | status_field
P2,briefed_not_implemented,model-readiness,cost_allocation_warning_count,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,model-readiness,cost_allocation_warnings,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | warnings_field
P2,briefed_not_implemented,model-readiness,current_outcome_summary,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,20_MIRRA_BUSINESS_OUTCOME_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,model-readiness,group_cost_stacks,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,model-readiness,group_recovery_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,18_MIRRA_RECOVERY_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,model-readiness,job_costing_model_trust_state,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,23_MIRRA_JOB_COSTING_PROFITABILITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | trust_state_field
P2,briefed_not_implemented,model-readiness,job_costing_warning_count,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,23_MIRRA_JOB_COSTING_PROFITABILITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,model-readiness,job_costing_warnings,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,23_MIRRA_JOB_COSTING_PROFITABILITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | warnings_field
P2,briefed_not_implemented,model-readiness,job_profitability_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,23_MIRRA_JOB_COSTING_PROFITABILITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,model-readiness,job_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,22_MIRRA_SOQ_JOB_PO_LAYER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
